ID,className,METHOD,callchain,score
cn.nc.pub.msg.facade.controller.parameterGroup.ParameterGroupSubmitController#submitParameterGroup,cn.nc.pub.msg.facade.controller.parameterGroup.ParameterGroupSubmitController,submitParameterGroup,1,1
cn.nc.issuance.book.dcm.query.facade.controller.querystatistics.UnderWritingRatioChangeDetailQueryController#underWritingRatioChangeDetailQuery,cn.nc.issuance.book.dcm.query.facade.controller.querystatistics.UnderWritingRatioChangeDetailQueryController,underWritingRatioChangeDetailQuery,1,1
cn.nc.issuance.book.dcm.facade.controller.pricingplacing.UpdatePrePlacingFlagController#handle,cn.nc.issuance.book.dcm.facade.controller.pricingplacing.UpdatePrePlacingFlagController,handle,1,1
cn.nc.issuance.book.dcm.query.facade.controller.directinvestor.whitelist.nx.AccountWlNXQueryController#doService,cn.nc.issuance.book.dcm.query.facade.controller.directinvestor.whitelist.nx.AccountWlNXQueryController,doService,2,1
cn.nc.channel.msg.facade.controller.NoticeBatchSendController#doService,cn.nc.channel.msg.facade.controller.NoticeBatchSendController,doService,2,1
cn.nc.channel.auth.inner.facade.controller.AuthImageCaptchaController#handle,cn.nc.channel.auth.inner.facade.controller.AuthImageCaptchaController,handle,1,1
cn.nc.issuance.book.dcm.query.facade.controller.querystatistics.ExportBondOfferedController#handle,cn.nc.issuance.book.dcm.query.facade.controller.querystatistics.ExportBondOfferedController,handle,1,1
cn.nc.channel.auth.outer.facade.controller.LogoutController#logout,cn.nc.channel.auth.outer.facade.controller.LogoutController,logout,1,1
cn.nc.issuance.common.facade.controller.BondKindConfigAddController#doService,cn.nc.issuance.common.facade.controller.BondKindConfigAddController,doService,6,19
cn.nc.pub.msg.facade.controller.parameterTemplate.ParameterTemplateCopyController#copy,cn.nc.pub.msg.facade.controller.parameterTemplate.ParameterTemplateCopyController,copy,1,1
cn.nc.issuance.book.dcm.facade.controller.bondAdd.BondGenPurchaseExpController#doService,cn.nc.issuance.book.dcm.facade.controller.bondAdd.BondGenPurchaseExpController,doService,3,25
cn.nc.channel.backend.facade.controller.PageSettingQueryCmptListController#doService,cn.nc.channel.backend.facade.controller.PageSettingQueryCmptListController,doService,3,14
cn.nc.issuance.bid.facade.controller.regfile.RegFileBatchDownloadController#doService,cn.nc.issuance.bid.facade.controller.regfile.RegFileBatchDownloadController,doService,3,17
cn.nc.issuance.book.dcm.facade.controller.group.GroupSubmitConsignperController#doService,cn.nc.issuance.book.dcm.facade.controller.group.GroupSubmitConsignperController,doService,16,64
cn.nc.channel.msg.facade.controller.MessageSendController#doService,cn.nc.channel.msg.facade.controller.MessageSendController,doService,2,1
cn.nc.operation.base.facade.controller.work.WorkingScheduleQueryLoginUserMembersDashboardController#doService,cn.nc.operation.base.facade.controller.work.WorkingScheduleQueryLoginUserMembersDashboardController,doService,3,11
cn.nc.user.instuser.facade.controller.ApproveRefuseInstUserController#instUserApproveRefuse,cn.nc.user.instuser.facade.controller.ApproveRefuseInstUserController,instUserApproveRefuse,1,1
cn.nc.user.instacct.controller.BatchDelInstLargeAcctController#doService,cn.nc.user.instacct.controller.BatchDelInstLargeAcctController,doService,2,3
cn.nc.user.cfaeacct.facade.controller.CenterCfaeAcctAddSubmitController#cfaeAcctAddSubmitCenter,cn.nc.user.cfaeacct.facade.controller.CenterCfaeAcctAddSubmitController,cfaeAcctAddSubmitCenter,1,1
cn.nc.operation.base.facade.controller.notice.NoticeSubmitController#submitNotice,cn.nc.operation.base.facade.controller.notice.NoticeSubmitController,submitNotice,1,1
cn.nc.issuance.book.dcm.query.facade.controller.bond.BondBasicInfoController#handle,cn.nc.issuance.book.dcm.query.facade.controller.bond.BondBasicInfoController,handle,1,1
cn.nc.issuance.book.dcm.query.facade.controller.systemadmin.RegistrationFilesToSHCHQueryController#handle,cn.nc.issuance.book.dcm.query.facade.controller.systemadmin.RegistrationFilesToSHCHQueryController,handle,1,1
cn.nc.user.position.facade.controller.center.CenterPositionHisApprovalInfoController#handle,cn.nc.user.position.facade.controller.center.CenterPositionHisApprovalInfoController,handle,1,1
cn.nc.user.auth.facade.controller.AuthUserPermissionMenuListController#handle,cn.nc.user.auth.facade.controller.AuthUserPermissionMenuListController,handle,1,1
cn.nc.issuance.book.dcm.facade.controller.automaticDisclosure.AutomaticDisclosureMakePublicOrNoController#doService,cn.nc.issuance.book.dcm.facade.controller.automaticDisclosure.AutomaticDisclosureMakePublicOrNoController,doService,2,1
cn.nc.issuance.book.dcm.query.facade.controller.querystatistics.QueryBiddingOrganDetailController#doService,cn.nc.issuance.book.dcm.query.facade.controller.querystatistics.QueryBiddingOrganDetailController,doService,1,1
cn.nc.user.conf.facade.controller.CenterConfDictionaryListController#confDictionaryList,cn.nc.user.conf.facade.controller.CenterConfDictionaryListController,confDictionaryList,1,1
cn.nc.pub.msg.facade.controller.parameterRule.ParameterRuleBatchAgreeController#doService,cn.nc.pub.msg.facade.controller.parameterRule.ParameterRuleBatchAgreeController,doService,2,15
cn.nc.issuance.book.dcm.query.facade.controller.querystatistics.QueryUnderWritingRatioBondController#handle,cn.nc.issuance.book.dcm.query.facade.controller.querystatistics.QueryUnderWritingRatioBondController,handle,1,1
cn.nc.user.cfaeacct.facade.controller.CenterCfaeAcctDetailController#doService,cn.nc.user.cfaeacct.facade.controller.CenterCfaeAcctDetailController,doService,2,2
cn.nc.user.cfaeacct.facade.controller.CenterCfaeAcctModifySaveController#doService,cn.nc.user.cfaeacct.facade.controller.CenterCfaeAcctModifySaveController,doService,2,3
cn.nc.pub.msg.facade.controller.send.SmsListenerStatusController#listenerStatus,cn.nc.pub.msg.facade.controller.send.SmsListenerStatusController,listenerStatus,1,1
cn.nc.issuance.book.dcm.facade.controller.unAnnounced.UnAnnounceBondSaveController#handle,cn.nc.issuance.book.dcm.facade.controller.unAnnounced.UnAnnounceBondSaveController,handle,1,1
cn.nc.user.staff.facade.controller.in.UserFindInfoByTokenController#handle,cn.nc.user.staff.facade.controller.in.UserFindInfoByTokenController,handle,1,1
cn.nc.pub.msg.facade.controller.parameterTemplate.ParameterTemplateEnableController#enable,cn.nc.pub.msg.facade.controller.parameterTemplate.ParameterTemplateEnableController,enable,1,1
cn.nc.user.conf.facade.CenterSysBusinessRoleLinkBatchDeleteRoleController#doService,cn.nc.user.conf.facade.CenterSysBusinessRoleLinkBatchDeleteRoleController,doService,3,6
cn.nc.issuance.book.dcm.facade.controller.purchaseorder.PurchaseOrderRevokedController#handle,cn.nc.issuance.book.dcm.facade.controller.purchaseorder.PurchaseOrderRevokedController,handle,1,1
cn.nc.pub.msg.facade.controller.setting.MsgBizSystemDeleteController#doService,cn.nc.pub.msg.facade.controller.setting.MsgBizSystemDeleteController,doService,3,6
cn.nc.issuance.book.dcm.facade.controller.bookkeepingprocessiinfo.SendPurchaseSendTotalController#handle,cn.nc.issuance.book.dcm.facade.controller.bookkeepingprocessiinfo.SendPurchaseSendTotalController,handle,1,1
cn.nc.issuance.book.dcm.facade.controller.systemadmin.AdvertisingPositionSaveController#handle,cn.nc.issuance.book.dcm.facade.controller.systemadmin.AdvertisingPositionSaveController,handle,1,1
cn.nc.issuance.book.dcm.query.facade.controller.bill.BillBondQueryListController#doService,cn.nc.issuance.book.dcm.query.facade.controller.bill.BillBondQueryListController,doService,5,31
cn.nc.issuance.book.dcm.facade.controller.PrintCenterUploadFileController#uploadFile,cn.nc.issuance.book.dcm.facade.controller.PrintCenterUploadFileController,uploadFile,8,38
cn.nc.user.conf.facade.controller.ClientUserPermissionController#doService,cn.nc.user.conf.facade.controller.ClientUserPermissionController,doService,2,2
cn.nc.pub.msg.facade.controller.parameterRule.ParameterRuleSubmitController#submit,cn.nc.pub.msg.facade.controller.parameterRule.ParameterRuleSubmitController,submit,1,1
cn.nc.user.conf.facade.controller.CenterConfBusinessRoleLinkRelListController#confBusinessRoleLinkRoleList,cn.nc.user.conf.facade.controller.CenterConfBusinessRoleLinkRelListController,confBusinessRoleLinkRoleList,1,1
cn.nc.user.reguser.facade.controller.UserPwdResetController#doService,cn.nc.user.reguser.facade.controller.UserPwdResetController,doService,7,26
cn.nc.user.ukey.facade.controller.QueryUkeyMaintainHisController#doService,cn.nc.user.ukey.facade.controller.QueryUkeyMaintainHisController,doService,5,13
cn.nc.user.staff.facade.controller.MenuOutUserMenuTreeListController#handle,cn.nc.user.staff.facade.controller.MenuOutUserMenuTreeListController,handle,1,1
cn.nc.operation.base.facade.controller.work.WorkingScheduleQueryLoginUserMembersScheduleController#doService,cn.nc.operation.base.facade.controller.work.WorkingScheduleQueryLoginUserMembersScheduleController,doService,2,2
cn.nc.user.ukey.facade.controller.QueryUkeyApplyController#doService,cn.nc.user.ukey.facade.controller.QueryUkeyApplyController,doService,4,7
cn.nc.issuance.book.dcm.query.facade.controller.bondAdd.BondTradeMarketListController#doService,cn.nc.issuance.book.dcm.query.facade.controller.bondAdd.BondTradeMarketListController,doService,1,1
cn.nc.user.staff.facade.controller.MenuEmergencyRouteListController#handle,cn.nc.user.staff.facade.controller.MenuEmergencyRouteListController,handle,1,1
cn.nc.issuance.book.dcm.query.facade.controller.querystatistics.BookBuildResultExportController#doService,cn.nc.issuance.book.dcm.query.facade.controller.querystatistics.BookBuildResultExportController,doService,2,1
cn.nc.channel.search.facade.controller.GuestFinancialSearchController#search,cn.nc.channel.search.facade.controller.GuestFinancialSearchController,search,1,1
cn.nc.user.sync.facade.controller.SyncRegisterUserController#doService,cn.nc.user.sync.facade.controller.SyncRegisterUserController,doService,2,2
cn.nc.issuance.dist.facade.controller.DistHisAgreDetailQueryController#handle,cn.nc.issuance.dist.facade.controller.DistHisAgreDetailQueryController,handle,1,1
cn.nc.operation.base.facade.controller.task.TaskQueryAssignedController#doService,cn.nc.operation.base.facade.controller.task.TaskQueryAssignedController,doService,4,9
cn.nc.issuance.book.dcm.facade.controller.group.InstitutionInfoQueryController#handle,cn.nc.issuance.book.dcm.facade.controller.group.InstitutionInfoQueryController,handle,1,1
cn.nc.user.ukey.facade.controller.UkeyBindHisCenterApprovalPassController#doService,cn.nc.user.ukey.facade.controller.UkeyBindHisCenterApprovalPassController,doService,2,3
cn.nc.issuance.book.dcm.facade.controller.unAnnounced.UnAnnounceBondModifyController#doService,cn.nc.issuance.book.dcm.facade.controller.unAnnounced.UnAnnounceBondModifyController,doService,2,1
cn.nc.issuance.book.dcm.facade.controller.job.threepartyunannouncedbond.IsemUnPublishBondUpdateController#doService,cn.nc.issuance.book.dcm.facade.controller.job.threepartyunannouncedbond.IsemUnPublishBondUpdateController,doService,2,2
cn.nc.channel.backend.facade.controller.LoggedCrmwSearchController#doService,cn.nc.channel.backend.facade.controller.LoggedCrmwSearchController,doService,2,2
cn.nc.channel.auth.outer.facade.controller.AppQrLoginSseController#connect,cn.nc.channel.auth.outer.facade.controller.AppQrLoginSseController,connect,1,1
cn.nc.issuance.book.dcm.query.facade.controller.querystatistics.QueryPublishedBondInfoController#doService,cn.nc.issuance.book.dcm.query.facade.controller.querystatistics.QueryPublishedBondInfoController,doService,1,1
cn.nc.issuance.book.dcm.facade.controller.bondadjustorder.BondAdjustOrderauditAgencyTailRateController#handle,cn.nc.issuance.book.dcm.facade.controller.bondadjustorder.BondAdjustOrderauditAgencyTailRateController,handle,1,1
cn.nc.issuance.book.dcm.facade.controller.enquirymanage.SendEnquiryManageController#doService,cn.nc.issuance.book.dcm.facade.controller.enquirymanage.SendEnquiryManageController,doService,15,102
cn.nc.issuance.book.dcm.facade.controller.pricingplacing.HolderAccountQueryController#doService,cn.nc.issuance.book.dcm.facade.controller.pricingplacing.HolderAccountQueryController,doService,6,11
cn.nc.user.ukey.facade.controller.UkeyMaintainHisClientAddSaveController#doService,cn.nc.user.ukey.facade.controller.UkeyMaintainHisClientAddSaveController,doService,5,23
cn.nc.pub.msg.facade.controller.outside.PubParameterTemplateListQueryController#doService,cn.nc.pub.msg.facade.controller.outside.PubParameterTemplateListQueryController,doService,1,1
cn.nc.user.staff.facade.controller.PermissionListController#doService,cn.nc.user.staff.facade.controller.PermissionListController,doService,8,14
cn.nc.user.reguser.facade.controller.ExportRegUserListController#setRespone,cn.nc.user.reguser.facade.controller.ExportRegUserListController,setRespone,1,0
cn.nc.issuance.bid.facade.controller.shchTenderMgmt.GenBondPriceInfoController#doService,cn.nc.issuance.bid.facade.controller.shchTenderMgmt.GenBondPriceInfoController,doService,2,21
cn.nc.issuance.book.dcm.facade.controller.pricingplacing.CheckPlacingAllExclusiveSalesController#handle,cn.nc.issuance.book.dcm.facade.controller.pricingplacing.CheckPlacingAllExclusiveSalesController,handle,1,1
cn.nc.issuance.book.dcm.query.facade.controller.systemadmin.SendNoticeToXPExportController#handle,cn.nc.issuance.book.dcm.query.facade.controller.systemadmin.SendNoticeToXPExportController,handle,1,1
cn.nc.user.ukey.facade.controller.UkeyApplyHisCenterApprovalCancelController#ukeyApplyHisApprovalCancel,cn.nc.user.ukey.facade.controller.UkeyApplyHisCenterApprovalCancelController,ukeyApplyHisApprovalCancel,1,1
cn.nc.user.conf.facade.controller.CenterConfBusinessRoleLinkListController#doService,cn.nc.user.conf.facade.controller.CenterConfBusinessRoleLinkListController,doService,3,2
cn.nc.issuance.book.dcm.query.facade.controller.bondAdd.BondQueryGroupController#handle,cn.nc.issuance.book.dcm.query.facade.controller.bondAdd.BondQueryGroupController,handle,1,1
cn.nc.issuance.book.dcm.facade.controller.bondauthorize.BondAuthorizeAuditController#doService,cn.nc.issuance.book.dcm.facade.controller.bondauthorize.BondAuthorizeAuditController,doService,17,170
cn.nc.pub.msg.facade.controller.parameterTemplate.ParameterTemplateAddController#add,cn.nc.pub.msg.facade.controller.parameterTemplate.ParameterTemplateAddController,add,1,1
cn.nc.operation.base.facade.controller.task.TaskQueryCompletedHisController#queryCompletedHis,cn.nc.operation.base.facade.controller.task.TaskQueryCompletedHisController,queryCompletedHis,1,1
cn.nc.user.org.external.facade.controller.InstThirdUserRelController#doService,cn.nc.user.org.external.facade.controller.InstThirdUserRelController,doService,1,1
cn.nc.user.seal.facade.controller.SealHisClientDeleteController#doService,cn.nc.user.seal.facade.controller.SealHisClientDeleteController,doService,5,12
cn.nc.issuance.common.facade.controller.SysDictionarySelectController#handle,cn.nc.issuance.common.facade.controller.SysDictionarySelectController,handle,1,1
cn.nc.issuance.book.dcm.query.facade.controller.PricingPlacingCreateReachedBookController#handle,cn.nc.issuance.book.dcm.query.facade.controller.PricingPlacingCreateReachedBookController,handle,1,1
