className,method,score
Optional[cn.nc.issuance.book.dcm.query.service.impl.AccountWhiteListNXServiceImpl],cn.nc.issuance.book.dcm.query.service.impl.AccountWhiteListNXServiceImpl#accountWhiteListRecordQuery,1
Optional[cn.nc.issuance.book.dcm.service.dto.directinvestor.whitelist.AccountWhiteListDto],cn.nc.issuance.book.dcm.service.dto.directinvestor.whitelist.AccountWhiteListDto#getHolderFullName,1
Optional[cn.nc.issuance.book.dcm.query.converter.BondModifyapplyhisInfoConverterImpl],cn.nc.issuance.book.dcm.query.converter.BondModifyapplyhisInfoConverterImpl#toDtoList,5
Optional[cn.nc.pub.msg.service.dto.productInstance.BookFinShchProductInstanceDto],cn.nc.pub.msg.service.dto.productInstance.BookFinShchProductInstanceDto#setPubCreditrate,0
Optional[cn.nc.operation.task.client.TaskClient],cn.nc.operation.task.client.TaskClient#claimBatch,0
Optional[cn.nc.channel.mix.model.dto.PurchaseProcessAdjustmentResponse],cn.nc.channel.mix.model.dto.PurchaseProcessAdjustmentResponse#setUpdatePlanPublishAmount,0
Optional[cn.nc.pub.msg.service.impl.ParameterCommandServiceImpl],cn.nc.pub.msg.service.impl.ParameterCommandServiceImpl#generateNextParamNumber,1
Optional[cn.nc.user.ukey.service.impl.UkeyExpressServiceImpl],cn.nc.user.ukey.service.impl.UkeyExpressServiceImpl#transFormList,2
Optional[cn.nc.issuance.common.service.ImixMqMessageLogService],cn.nc.issuance.common.service.ImixMqMessageLogService#add,0
Optional[cn.nc.issuance.bid.utils.StreamUtils],cn.nc.issuance.bid.utils.StreamUtils#copyObject,4
Optional[cn.nc.channel.backend.service.dto.product.CrmwTenderOfferQueryReqDto],cn.nc.channel.backend.service.dto.product.CrmwTenderOfferQueryReqDto#setInstId,0
Optional[cn.nc.pub.msg.service.dto.log.AuditLogRespDto],cn.nc.pub.msg.service.dto.log.AuditLogRespDto#getOperateDate,1
Optional[cn.nc.issuance.book.dcm.query.service.dto.querystatistics.BookBuildResultQueryDto],cn.nc.issuance.book.dcm.query.service.dto.querystatistics.BookBuildResultQueryDto#setBookEndDate,0
Optional[cn.nc.user.inst.service.impl.InstInfoHisServiceImpl],cn.nc.user.inst.service.impl.InstInfoHisServiceImpl#handleApprovalReject,2
Optional[cn.nc.issuance.book.dcm.service.impl.logic.common.PlacingUtilLogic],cn.nc.issuance.book.dcm.service.impl.logic.common.PlacingUtilLogic#getPublishers,1
Optional[cn.nc.user.staff.service.impl.MenuServiceImpl],cn.nc.user.staff.service.impl.MenuServiceImpl#userApiList,1
Optional[cn.nc.operation.task.client.impl.TaskClientImpl],cn.nc.operation.task.client.impl.TaskClientImpl#disclaimBatch,0
Optional[cn.nc.pub.wkcl.service.dto.log.AuditLogQueryDto],cn.nc.pub.wkcl.service.dto.log.AuditLogQueryDto#setOriginPort,0
Optional[cn.nc.user.ind.adapter.feign.dto.CfaeRegisterUserDto],cn.nc.user.ind.adapter.feign.dto.CfaeRegisterUserDto#setDuties,0
Optional[cn.nc.pub.wkcl.service.LegalCalendarService],cn.nc.pub.wkcl.service.LegalCalendarService#checkLegalCalDetail,0
Optional[cn.nc.pub.msg.service.dto.productInstance.InstanceSubGrid],cn.nc.pub.msg.service.dto.productInstance.InstanceSubGrid#setListType,0
Optional[cn.nc.channel.backend.service.dto.product.FinInvestorQueryRespDto],cn.nc.channel.backend.service.dto.product.FinInvestorQueryRespDto#getBondId,1
Optional[cn.nc.issuance.book.dcm.service.impl.ConsigneeGroupServiceImpl],cn.nc.issuance.book.dcm.service.impl.ConsigneeGroupServiceImpl#validateMemExistForGroup,12
Optional[cn.nc.issuance.book.dcm.service.job.UnAnnouncedBondJobService],cn.nc.issuance.book.dcm.service.job.UnAnnouncedBondJobService#isemUnAnnouncedBondUpdate,0
Optional[cn.nc.common.message.base.facade.ReqHead],cn.nc.common.message.base.facade.ReqHead#getDataCenterCode,1
Optional[cn.nc.issuance.book.dcm.query.facade.controller.bill.FileListController],cn.nc.issuance.book.dcm.query.facade.controller.bill.FileListController#handle,1
Optional[cn.nc.user.task.service.impl.BusinessTaskQueryServiceImpl],cn.nc.user.task.service.impl.BusinessTaskQueryServiceImpl#getTaskById,4
Optional[cn.nc.user.ind.adapter.repository.po.UserIdentifyPo],cn.nc.user.ind.adapter.repository.po.UserIdentifyPo#setIdentifyType,0
Optional[cn.nc.issuance.dist.service.impl.logic.AccountLogic],cn.nc.issuance.dist.service.impl.logic.AccountLogic#getSubject,4
Optional[cn.nc.issuance.book.dcm.adapter.repository.dao.purchaseoffer.PurchaseOfferDao],cn.nc.issuance.book.dcm.adapter.repository.dao.purchaseoffer.PurchaseOfferDao#queryTrustAccountsInPurchase,0
Optional[cn.nc.channel.auth.outer.feign.MenuQueryDto],cn.nc.channel.auth.outer.feign.MenuQueryDto#getTerminalType,1
Optional[cn.nc.issuance.book.dcm.service.impl.logic.BondAuthorizeLogic],cn.nc.issuance.book.dcm.service.impl.logic.BondAuthorizeLogic#query,1
Optional[cn.nc.pub.wkcl.service.dto.TradeCalQueryDto],cn.nc.pub.wkcl.service.dto.TradeCalQueryDto#getEndYear,1
Optional[cn.nc.user.centerorgquery.controller.CenterOrgHisListController],cn.nc.user.centerorgquery.controller.CenterOrgHisListController#centerOrgUserHisSelectList,1
Optional[cn.nc.channel.mix.model.dto.BookBuildingAdjustmentLogResponse],cn.nc.channel.mix.model.dto.BookBuildingAdjustmentLogResponse#getOrgName,1
Optional[cn.nc.user.ukey.service.UkeyExpressService],cn.nc.user.ukey.service.UkeyExpressService#list,0
Optional[cn.nc.pub.msg.service.dto.productInstance.BookFinCcdcProductInstanceDto],cn.nc.pub.msg.service.dto.productInstance.BookFinCcdcProductInstanceDto#setPubConBondOption,0
Optional[cn.nc.user.position.service.impl.PositionHisServiceImpl],cn.nc.user.position.service.impl.PositionHisServiceImpl#submit,1
Optional[cn.nc.starter.file.controller.FileStorageController],cn.nc.starter.file.controller.FileStorageController#downloadByUrlsWithBucket,4
Optional[cn.nc.issuance.dist.converter.DistInfoConverterImpl],cn.nc.issuance.dist.converter.DistInfoConverterImpl#toDtoList,5
Optional[cn.nc.channel.mix.model.dto.AllotmentConfirmationResponse],cn.nc.channel.mix.model.dto.AllotmentConfirmationResponse#setOrgName,0
Optional[cn.nc.issuance.book.dcm.service.dto.QueryBondUserInputDTO],cn.nc.issuance.book.dcm.service.dto.QueryBondUserInputDTO#getPageInfo,1
Optional[cn.nc.user.reguser.facade.controller.SendCheckcodeController],cn.nc.user.reguser.facade.controller.SendCheckcodeController#doService,1
Optional[cn.nc.issuance.book.dcm.batch.service.TenderReminderTaskService],cn.nc.issuance.book.dcm.batch.service.TenderReminderTaskService#execute,0
Optional[cn.nc.channel.backend.service.dto.homepage.PageDispOrderQueryReqDto],cn.nc.channel.backend.service.dto.homepage.PageDispOrderQueryReqDto#setLayoutId,0
Optional[cn.nc.pub.msg.service.dto.productInstance.BookFinCcdcProductInstanceDto],cn.nc.pub.msg.service.dto.productInstance.BookFinCcdcProductInstanceDto#getSecRatingOrgInterestMode,1
Optional[cn.nc.issuance.common.service.impl.SysDictionarySubAuditServiceImpl],cn.nc.issuance.common.service.impl.SysDictionarySubAuditServiceImpl#enableById,8
Optional[cn.nc.user.position.service.impl.PositionHisServiceImpl],cn.nc.user.position.service.impl.PositionHisServiceImpl#add,1
Optional[cn.nc.user.reguser.service.dto.UserPwdReqDto],cn.nc.user.reguser.service.dto.UserPwdReqDto#setUserId,0
Optional[cn.nc.issuance.bid.service.query.regfile.QueryRegFileService],cn.nc.issuance.bid.service.query.regfile.QueryRegFileService#queryRegFileList,0
Optional[cn.nc.pub.msg.service.dto.productInstance.BookCrmwProductInstanceDto],cn.nc.pub.msg.service.dto.productInstance.BookCrmwProductInstanceDto#getSubBeginTime,1
Optional[cn.nc.issuance.common.utils.DateTimeUtil],cn.nc.issuance.common.utils.DateTimeUtil#formatDateTime,1
Optional[cn.nc.pub.msg.service.dto.productInstance.BiddingShchProductInstanceDto],cn.nc.pub.msg.service.dto.productInstance.BiddingShchProductInstanceDto#getBiddingDocumentNumber,1
Optional[cn.nc.issuance.common.facade.controller.SysDictionarySubAddController],cn.nc.issuance.common.facade.controller.SysDictionarySubAddController#handle,1
Optional[cn.nc.user.reguser.service.impl.UserInfoHisServiceImpl],cn.nc.user.reguser.service.impl.UserInfoHisServiceImpl#approvalPass,98
Optional[cn.nc.issuance.book.dcm.query.service.impl.BillServiceImpl],cn.nc.issuance.book.dcm.query.service.impl.BillServiceImpl#getUrlsByBondIds,1
Optional[cn.nc.issuance.book.dcm.facade.controller.purchaseOffer.PurchaseOfferCancelController],cn.nc.issuance.book.dcm.facade.controller.purchaseOffer.PurchaseOfferCancelController#handle,1
Optional[cn.nc.pub.msg.service.dto.log.AuditLogQueryDto],cn.nc.pub.msg.service.dto.log.AuditLogQueryDto#getOperatorId,1
Optional[cn.nc.user.conf.facade.controller.CenterConfBusinessRoleByIdController],cn.nc.user.conf.facade.controller.CenterConfBusinessRoleByIdController#confBusinessRoleById,1
Optional[cn.nc.issuance.book.dcm.query.service.impl.QueryCurrentDateBondStaticsServiceImpl],cn.nc.issuance.book.dcm.query.service.impl.QueryCurrentDateBondStaticsServiceImpl#calcBondPeriodStatistics,8
Optional[cn.nc.channel.mix.model.dto.IssuanceAnnouncementResponse.ExclusiveProp],cn.nc.channel.mix.model.dto.IssuanceAnnouncementResponse.ExclusiveProp#setExclusiveScale,0
Optional[cn.nc.user.reguser.service.impl.UserInfoHisServiceImpl],cn.nc.user.reguser.service.impl.UserInfoHisServiceImpl#approvalReject,16
Optional[cn.nc.channel.backend.service.dto.user.SysBusinessRoleDto],cn.nc.channel.backend.service.dto.user.SysBusinessRoleDto#getRemark,1
Optional[cn.nc.pub.msg.service.dto.log.MsgReceiveRecordQueryDto],cn.nc.pub.msg.service.dto.log.MsgReceiveRecordQueryDto#setQueueName,0
Optional[cn.nc.issuance.book.dcm.lib.feign.WorkCalenderService],cn.nc.issuance.book.dcm.lib.feign.WorkCalenderService#calcworkdays,0
Optional[cn.nc.issuance.book.dcm.query.service.dto.directinvestor.whitelist.SendHisDetailQueryDto],cn.nc.issuance.book.dcm.query.service.dto.directinvestor.whitelist.SendHisDetailQueryDto#getSendBatchNo,1
Optional[cn.nc.user.ukey.service.impl.UkeyApplyHisServiceImpl],cn.nc.user.ukey.service.impl.UkeyApplyHisServiceImpl#approvalRefuse,7
Optional[cn.nc.common.send.executor.RetryExecutor],cn.nc.common.send.executor.RetryExecutor#getCurrentCount,1
Optional[cn.nc.issuance.book.dcm.service.dto.DebitFinanceBookBuildEntity],cn.nc.issuance.book.dcm.service.dto.DebitFinanceBookBuildEntity#getBookBuildDate,1
Optional[cn.nc.pub.msg.service.dto.productInstance.BookFinCcdcProductInstanceDto],cn.nc.pub.msg.service.dto.productInstance.BookFinCcdcProductInstanceDto#getLaterRateExplain,1
Optional[cn.nc.user.position.service.PositionPermissionService],cn.nc.user.position.service.PositionPermissionService#deleteByPositionId,0
Optional[cn.nc.operation.base.model.constant.ProcessStatus],cn.nc.operation.base.model.constant.ProcessStatus#getValue,0
Optional[cn.nc.user.ukey.service.impl.UkeyServiceImpl],cn.nc.user.ukey.service.impl.UkeyServiceImpl#listForClient,1
Optional[cn.nc.channel.backend.adapter.repository.po.ComponentRelQuickEntrancePo],cn.nc.channel.backend.adapter.repository.po.ComponentRelQuickEntrancePo#setIsDeleted,0
Optional[cn.nc.channel.mix.controller.issuance.QueryInGroupBondDetailController],cn.nc.channel.mix.controller.issuance.QueryInGroupBondDetailController#queryInGroupBondDetail,1
Optional[cn.nc.pub.wkcl.service.dto.log.AuditLogRespDto],cn.nc.pub.wkcl.service.dto.log.AuditLogRespDto#getTargetIp,1
Optional[cn.nc.issuance.book.dcm.service.impl.BondInfoMakePublicServiceImpl],cn.nc.issuance.book.dcm.service.impl.BondInfoMakePublicServiceImpl#genData,78
Optional[cn.nc.operation.base.service.impl.NoticeServiceImpl],cn.nc.operation.base.service.impl.NoticeServiceImpl#stickTopNotice,9
Optional[cn.nc.user.staff.facade.controller.in.PositionUserPositionListController],cn.nc.user.staff.facade.controller.in.PositionUserPositionListController#doService,1
Optional[cn.nc.channel.auth.outer.service.dto.register.WebMobileUserRegistrationReqDto],cn.nc.channel.auth.outer.service.dto.register.WebMobileUserRegistrationReqDto#getSmsVerificationUniqueId,1
Optional[cn.nc.issuance.book.dcm.query.converter.UnEnquiryInfoConverterImpl],cn.nc.issuance.book.dcm.query.converter.UnEnquiryInfoConverterImpl#toDtoList,5
Optional[cn.nc.issuance.book.dcm.converter.PurchaseDetailMarkerGroupConverImpl],cn.nc.issuance.book.dcm.converter.PurchaseDetailMarkerGroupConverImpl#toDto,4
Optional[cn.nc.issuance.book.dcm.query.facade.controller.homeStart.ExerciseRemindersRecordController],cn.nc.issuance.book.dcm.query.facade.controller.homeStart.ExerciseRemindersRecordController#handle,1
Optional[cn.nc.issuance.dist.base.dto.AbstractDto],cn.nc.issuance.dist.base.dto.AbstractDto#setInputTime,0
Optional[cn.nc.channel.backend.service.dto.product.FinTenderOfferQueryRespDto],cn.nc.channel.backend.service.dto.product.FinTenderOfferQueryRespDto#getBondShortName,1
Optional[cn.nc.issuance.book.dcm.query.facade.controller.dcmbondadmin.BondSubjectQueryDetailController],cn.nc.issuance.book.dcm.query.facade.controller.dcmbondadmin.BondSubjectQueryDetailController#handle,1
Optional[cn.nc.pub.wkcl.service.dto.core.WorkDayCountReqDto],cn.nc.pub.wkcl.service.dto.core.WorkDayCountReqDto#isIncludeEndDate,1
Optional[cn.nc.operation.base.model.dto.work.WorkGroupQuery],cn.nc.operation.base.model.dto.work.WorkGroupQuery#setGroupManagerName,0
Optional[cn.nc.issuance.book.dcm.query.facade.controller.purchaseorder.InvestorRoleOrgController],cn.nc.issuance.book.dcm.query.facade.controller.purchaseorder.InvestorRoleOrgController#handle,1
Optional[cn.nc.pub.msg.service.impl.ParameterRuleCommandServiceImpl],cn.nc.pub.msg.service.impl.ParameterRuleCommandServiceImpl#validate,19
Optional[cn.nc.issuance.common.utils.pdf.ZipUtils],cn.nc.issuance.common.utils.pdf.ZipUtils#close,3
Optional[cn.nc.common.notify.dto.feign.SmsFeignDto],cn.nc.common.notify.dto.feign.SmsFeignDto#setParams,0
Optional[cn.nc.user.index.facade.controller.GetStatisticsUkeyController],cn.nc.user.index.facade.controller.GetStatisticsUkeyController#doService,1
Optional[cn.nc.user.inst.facade.controller.InstInfoHisAddSaveController],cn.nc.user.inst.facade.controller.InstInfoHisAddSaveController#doService,1
Optional[cn.nc.channel.backend.adapter.repository.po.PageIdentityRefRolePo],cn.nc.channel.backend.adapter.repository.po.PageIdentityRefRolePo#getBusinessProduct,1
Optional[cn.nc.operation.base.adapter.feign.UserStaffFeignService],cn.nc.operation.base.adapter.feign.UserStaffFeignService#queryUserList,0
Optional[cn.nc.issuance.book.dcm.query.facade.controller.directinvestor.whitelist.nx.AccountWlToBondQueryController],cn.nc.issuance.book.dcm.query.facade.controller.directinvestor.whitelist.nx.AccountWlToBondQueryController#accountWhiteListToBondQuery,1
Optional[cn.nc.user.cfaeuser.dto.CfaeRegisterUserQueryDto],cn.nc.user.cfaeuser.dto.CfaeRegisterUserQueryDto#getNotes,1
Optional[cn.nc.user.staff.service.dto.OrgTreeDto],cn.nc.user.staff.service.dto.OrgTreeDto#getChildren,1
Optional[cn.nc.user.reguser.adapter.repository.po.UserInfoPo],cn.nc.user.reguser.adapter.repository.po.UserInfoPo#setIsFreeze,0
Optional[cn.nc.channel.backend.service.UseStatusSelectQueryService],cn.nc.channel.backend.service.UseStatusSelectQueryService#queryUseStatusForSelect,0
Optional[cn.nc.issuance.bid.service.impl.query.common.GenBillAndRegFileDataService],cn.nc.issuance.bid.service.impl.query.common.GenBillAndRegFileDataService#genIssueAccountConfirmCcdc,11
Optional[cn.nc.issuance.common.service.SysDictionarySubAuditService],cn.nc.issuance.common.service.SysDictionarySubAuditService#checkById,0
Optional[cn.nc.channel.msg.service.impl.NoticeServiceImpl],cn.nc.channel.msg.service.impl.NoticeServiceImpl#topToggle,0
Optional[cn.nc.user.reguser.service.impl.UserLoginHandleServiceImpl],cn.nc.user.reguser.service.impl.UserLoginHandleServiceImpl#initLoginInfoPo,2
Optional[cn.nc.pub.wkcl.adapter.repository.po.LegalCalPo],cn.nc.pub.wkcl.adapter.repository.po.LegalCalPo#getCollectYear,1
Optional[cn.nc.channel.backend.facade.controller.PageLayoutConfigDelController],cn.nc.channel.backend.facade.controller.PageLayoutConfigDelController#doService,1
Optional[cn.nc.issuance.book.dcm.base.dto.BaseDto],cn.nc.issuance.book.dcm.base.dto.BaseDto#setIsDeleted,0
Optional[cn.nc.pub.wkcl.service.dto.core.WorkDayCountRespDto],cn.nc.pub.wkcl.service.dto.core.WorkDayCountRespDto#setWorkDays,0
Optional[cn.nc.user.archive.facade.controller.QueryArchivedListController],cn.nc.user.archive.facade.controller.QueryArchivedListController#queryArchivedList,1
Optional[cn.nc.channel.backend.adapter.repository.po.CustomizeLayoutRefCmptPo],cn.nc.channel.backend.adapter.repository.po.CustomizeLayoutRefCmptPo#getModifyUserName,1
Optional[cn.nc.issuance.book.dcm.service.impl.BondAdjustOrderServiceImpl],cn.nc.issuance.book.dcm.service.impl.BondAdjustOrderServiceImpl#checkBondInfoDateAndAdjustDate,12
Optional[cn.nc.issuance.book.dcm.query.adapter.repository.dao.querystatistics.QueryBondStatisticsAnalysisDao],cn.nc.issuance.book.dcm.query.adapter.repository.dao.querystatistics.QueryBondStatisticsAnalysisDao#queryBondStatisticsInfo,0
Optional[cn.nc.user.conf.service.impl.UserPermissionServiceImpl],cn.nc.user.conf.service.impl.UserPermissionServiceImpl#getInstUserRoleMap,6
Optional[cn.nc.issuance.book.dcm.service.dto.bill.BaseDto],cn.nc.issuance.book.dcm.service.dto.bill.BaseDto#setVersion,0
Optional[cn.nc.issuance.book.dcm.query.service.dto.querystatistics.PublishSuccBondInfoQueryDto],cn.nc.issuance.book.dcm.query.service.dto.querystatistics.PublishSuccBondInfoQueryDto#setFileType,0
Optional[cn.nc.channel.backend.service.PageSettingCurLayoutQueryService],cn.nc.channel.backend.service.PageSettingCurLayoutQueryService#queryCurLayoutByCondition,0
Optional[cn.nc.issuance.book.dcm.facade.controller.purchaseManage.PurchaseOffManModifyController],cn.nc.issuance.book.dcm.facade.controller.purchaseManage.PurchaseOffManModifyController#doService,1
Optional[cn.nc.issuance.book.dcm.query.converter.FeeRateReferenceConverterImpl],cn.nc.issuance.book.dcm.query.converter.FeeRateReferenceConverterImpl#toPo,4
Optional[cn.nc.channel.backend.facade.controller.ConcernBondController],cn.nc.channel.backend.facade.controller.ConcernBondController#doService,1
Optional[cn.nc.issuance.book.dcm.facade.controller.job.threepartyunannouncedbond.IsemUnPublishBondRepeateController],cn.nc.issuance.book.dcm.facade.controller.job.threepartyunannouncedbond.IsemUnPublishBondRepeateController#doService,1
Optional[cn.nc.pub.msg.service.dto.productInstance.BiddingShchProductInstanceDto],cn.nc.pub.msg.service.dto.productInstance.BiddingShchProductInstanceDto#getTransManagerOrgName,1
Optional[cn.nc.user.conf.converter.SysConfigFieldConverterImpl],cn.nc.user.conf.converter.SysConfigFieldConverterImpl#toPoList,5
